,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
950,0.31725256570801963,0.4202290219323335,0.2729352333332362,0.2876726473165507,0,0.0,0,0.0,2,0.011494252873563218,0,0.0,0.06594093425152164,2237527409518
951,0.30267365593284473,0.3082522936357721,0.34016982557644043,0.34790007973011683,0,0.0,0,0.0,2,0.012345679012345678,0,0.0,0.14565973554172307,2237535364926
952,0.16403318057196428,0.24964002195475904,0.10030317663373103,0.19339620780076372,0,0.0,0,0.0,2,0.010638297872340424,0,0.0,3.470679429785108e-07,2237535948520
953,0.30267365593284473,0.24964002195475904,0.2903273609396289,0.262573031535629,0,0.0,0,0.0,2,0.01492537313432836,0,0.0,0.015321699635239562,2237513190669
954,0.3184613763869636,0.24964002195475904,0.27191736438983644,0.30795498610896765,0,0.0,0,0.0,2,0.011299435028248588,0,0.0,0.006487297164801684,2237453632005
955,0.23510935130105165,0.24964002195475904,0.2177940719177104,0.3092155653588338,0,0.0,0,0.0,2,0.00554016620498615,0,0.0,0.4453357206313533,2237536473248
956,0.2849912880105148,0.2302574286989713,0.37517042429289704,0.26905908072680323,0,0.0,0,0.0,3,0.013953488372093023,1,0.004651162790697674,0.020730150575164568,2237536521069
957,0.30267365593284473,0.24964002195475904,0.1820560528628678,0.2809103356268301,0,0.0,0,0.0,3,0.017857142857142856,0,0.0,0.09600088222985508,2237536653304
958,0.2545704648049253,0.290105723984221,0.1799515289565984,0.22886329005925105,0,0.0,0,0.0,2,0.01092896174863388,0,0.0,0.03807410916115603,2237533931199
959,0.30267365593284473,0.37579463652247697,0.37144121664012375,0.20778856567822976,0,0.0,0,0.0,2,0.011299435028248588,1,0.005649717514124294,0.8663332912627467,2237537143629
960,0.21078262755723334,0.24964002195475904,0.04289917645497661,0.2647127010674215,0,0.0,0,0.0,2,0.006042296072507553,1,0.0030211480362537764,0.00034632448751023754,2237536889075
961,0.7416545894381561,0.2739754704793519,0.34502327034386043,0.20827952160258806,0,0.0,0,0.0,2,0.012422360248447204,0,0.0,0.29970926486132066,2237504084624
