,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf
1944,0.30267365593284473,0.24964002195475904,0.2624512863018041,0.3412489762954194,0,0.0,0,0.0,2,0.0125,0,0.0,0.12555954199600733
1945,0.30267365593284473,0.24964002195475904,0.24608551647800522,0.20570675039115474,0,0.0,0,0.0,1,0.00546448087431694,0,0.0,3.3436360784060826e-05
1946,0.2602025901635044,0.24964002195475904,0.17828016474747438,0.23750436539810552,0,0.0,0,0.0,2,0.013793103448275862,0,0.0,0.0006730820072969122
1947,0.30267365593284473,0.24964002195475904,0.35685374687045696,0.28091033562683015,0,0.0,0,0.0,1,0.006493506493506494,0,0.0,0.005835885757832812
1948,0.247815578360239,0.2314217826420924,0.10511272823030457,0.273658921464046,0,0.0,0,0.0,2,0.011363636363636364,0,0.0,2.495886490903836e-07
1949,0.30267365593284473,0.24964002195475904,0.10856428918339042,0.2539704094141264,0,0.0,0,0.0,5,0.03205128205128205,0,0.0,0.002599334847623954
1950,0.23312611995149005,0.24964002195475904,0.14294737569297572,0.24563056715111847,0,0.0,0,0.0,1,0.005747126436781609,0,0.0,0.0004270639262961788
1951,0.30267365593284473,0.24964002195475904,0.19923737947539133,0.28091033562683015,0,0.0,0,0.0,1,0.0055248618784530384,0,0.0,0.039488419080247826
1952,0.30267365593284473,0.24964002195475904,0.2503440667906186,0.2876726473165507,0,0.0,0,0.0,1,0.006172839506172839,0,0.0,0.08411330136646393
1953,0.02391489806785581,0.4361169149883066,0.0788697754809053,0.09533073352191168,0,0.0,0,0.0,1,0.004975124378109453,0,0.0,0.00017709892684314958
1954,0.19726891711248026,0.24964002195475904,0.5794648990930994,0.2677929490723153,0,0.0,0,0.0,1,0.005813953488372093,0,0.0,0.023596716607339998
1955,0.30267365593284473,0.2617660434550119,0.11191983325832099,0.2377380479788673,0,0.0,0,0.0,2,0.010416666666666666,0,0.0,0.9446251283287159
1956,0.2999889147703537,0.24964002195475904,0.2382300205290863,0.2778714781400061,0,0.0,0,0.0,4,0.0196078431372549,0,0.0,0.017922539152892093
1957,0.18142024946774854,0.24964002195475904,0.12256032684084665,0.28856069787594174,0,0.0,0,0.0,4,0.0196078431372549,0,0.0,0.0012822648570046933
1958,0.30267365593284473,0.33384773792580075,0.6217131668934057,0.22124499611504195,0,0.0,0,0.0,2,0.013245033112582781,1,0.006622516556291391,0.007511330571635441
1959,0.30267365593284473,0.21341944998590254,0.1872987274028372,0.2330482099183085,0,0.0,0,0.0,3,0.018867924528301886,0,0.0,0.00016613187448181804
1960,0.20828726899971087,0.24964002195475904,0.17114827975980795,0.3158431666138084,0,0.0,0,0.0,0,0.0,0,0.0,0.0017414470384220608
1961,0.35136149700504965,0.23616266784534132,0.30320308009136654,0.3158431666138084,0,0.0,0,0.0,2,0.009478672985781991,0,0.0,0.14270767935125886
1962,0.29655301531169714,0.24964002195475904,0.1977523601284722,0.19177528131434682,0,0.0,0,0.0,2,0.009478672985781991,1,0.004739336492890996,0.00018031496969105534
1963,0.27173653144063253,0.24964002195475904,0.2299250098496599,0.29920483121137,0,0.0,0,0.0,2,0.011904761904761904,1,0.005952380952380952,0.3049799626155527
1964,0.30267365593284473,0.2468920634966753,0.16925363871230684,0.2719284723322129,0,0.0,0,0.0,2,0.017391304347826087,1,0.008695652173913044,1.2412942864179577e-05
1965,0.25547008340143673,0.24964002195475904,0.3602630727947892,0.18013649257246964,0,0.0,0,0.0,2,0.014598540145985401,0,0.0,0.16255917659119112
1966,0.23556402851759028,0.7050271001681001,0.08522806647208397,0.4091357946091408,0,0.0,0,0.0,6,0.023529411764705882,0,0.0,0.0006176100342725274
1967,0.30267365593284473,0.24964002195475904,0.155985232227075,0.2539704094141264,0,0.0,0,0.0,3,0.018404907975460124,0,0.0,0.018832742146949293
1968,0.3414881008679044,0.24964002195475904,0.17882238906540243,0.25541330233278325,0,0.0,0,0.0,0,0.0,0,0.0,0.14814109972201597
1969,0.22177236060109082,0.23657079452269333,0.15143515132592972,0.21488249599543494,0,0.0,0,0.0,6,0.02553191489361702,0,0.0,2.669571397545235e-07
1970,0.5416696312895958,0.24964002195475904,0.5178965935997675,0.30402570673316587,0,0.0,0,0.0,2,0.010752688172043012,1,0.005376344086021506,0.9364183611037751
1971,0.20412359410400768,0.24964002195475904,0.26430458579033794,0.262573031535629,0,0.0,0,0.0,4,0.03278688524590164,0,0.0,0.003273894910314768
1972,0.41298099632218094,0.24964002195475904,0.1693349746506864,0.2876726473165507,0,0.0,0,0.0,2,0.013422818791946308,0,0.0,1.7962514982791815e-06
1973,0.30267365593284473,0.2674025341137281,0.22848743876966646,0.262573031535629,0,0.0,0,0.0,3,0.016042780748663103,0,0.0,0.0011398680314878373
1974,0.5048879872591825,0.24964002195475904,0.32472801390123973,0.24014780165552554,0,0.0,0,0.0,2,0.013986013986013986,0,0.0,0.002439807253768829
1975,0.30267365593284473,0.24964002195475904,0.09153871951190964,0.28091033562683015,0,0.0,0,0.0,1,0.00641025641025641,1,0.00641025641025641,6.085670396297482e-05
1976,0.30267365593284473,0.24964002195475904,0.3184755705203497,0.24778150742647873,0,0.0,0,0.0,1,0.007751937984496124,0,0.0,0.0006549345816001169
1977,0.27095826875320905,0.4076561009188304,0.6027339326045454,0.23581533159116433,0,0.0,0,0.0,1,0.005405405405405406,0,0.0,0.10652406451778511
1978,0.12169967422983617,0.2665928959578283,0.06861525046701235,0.28091033562683015,0,0.0,0,0.0,1,0.0047169811320754715,0,0.0,0.052228328875313826
1979,0.30267365593284473,0.2595957301507142,0.34184648990016425,0.3158431666138084,0,0.0,0,0.0,1,0.004273504273504274,1,0.004273504273504274,0.7739096761541934
1980,0.30267365593284473,0.4630482888125866,0.4896457903939927,0.28091033562683015,0,0.0,0,0.0,0,0.0,0,0.0,0.7083258938546538
1981,0.26736017390550376,0.24964002195475904,0.26308131545195085,0.3602926146820582,0,0.0,0,0.0,1,0.008849557522123894,0,0.0,0.12815191045642302
1982,0.29810319023175863,0.32748921989030766,0.3247153489069654,0.26905908072680323,0,0.0,0,0.0,3,0.016216216216216217,0,0.0,0.7702206327637521
1983,0.1278966715208794,0.5457635365589313,0.16390027808542187,0.262573031535629,0,0.0,0,0.0,2,0.012345679012345678,0,0.0,0.004315622203827957
1984,0.0942416004263232,0.24964002195475904,0.1381368728634997,0.262573031535629,0,0.0,0,0.0,2,0.011627906976744186,0,0.0,0.0015866353343105164
1985,0.39830493740574285,0.32748921989030766,0.5101456398091561,0.29920483121137,0,0.0,0,0.0,1,0.0031446540880503146,0,0.0,0.9536529003114428
1986,0.07095987951470742,0.24964002195475904,0.15759993524747032,0.28856069787594174,0,0.0,0,0.0,4,0.022988505747126436,0,0.0,7.955525636851305e-05
1987,0.30267365593284473,0.24964002195475904,0.28229332152698144,0.46947194749656984,0,0.0,0,0.0,2,0.010638297872340425,0,0.0,0.7090580770011944
1988,0.30267365593284473,0.32748921989030766,0.07219278994027696,0.28091033562683015,0,0.0,0,0.0,1,0.006711409395973154,0,0.0,0.04247844330627009
1989,0.30267365593284473,0.24964002195475904,0.1969210551945469,0.22553384936419663,0,0.0,0,0.0,1,0.006369426751592357,0,0.0,0.558552184096127
1990,0.20141720339333763,0.24964002195475904,0.07864938754762685,0.3463071639637465,0,0.0,0,0.0,4,0.016,0,0.0,4.659426649444467e-06
1991,0.30267365593284473,0.24964002195475904,0.12895407105614728,0.262573031535629,0,0.0,0,0.0,1,0.007575757575757576,0,0.0,0.2341937152177769
1992,0.15413565625293438,0.24964002195475904,0.23147717421490663,0.28091033562683015,0,0.0,0,0.0,1,0.00510204081632653,0,0.0,0.45242248212964936
