,app_nums,overdue_nums,app_nums/overdue_nums
com.tencent.mobileqq.clone2,1,1,1.0
com.tencent.mobileqqi,1,0,0.0
com.tencent.moka,1,0,0.0
com.tencent.movieticket,1,0,0.0
com.tencent.mstory2gamer,1,0,0.0
com.tencent.mtt,904,243,0.2688053097345133
com.tencent.nbagametime,2,0,0.0
com.tencent.news,702,188,0.2678062678062678
com.tencent.now,24,4,0.16666666666666666
com.tencent.oscar,2,0,0.0
com.tencent.pao,12,3,0.25
com.tencent.pb,9,4,0.4444444444444444
com.tencent.pdk,1,0,0.0
com.tencent.peng,84,23,0.27380952380952384
com.tencent.pigcoming,2,0,0.0
com.tencent.pocket,16,5,0.3125
com.tencent.portfolio,1,0,0.0
com.tencent.powermanager,4,0,0.0
com.tencent.pygame,1,0,0.0
com.tencent.qgame,28,5,0.17857142857142858
com.tencent.qim,1,1,1.0
com.tencent.qlauncher.lite,8,2,0.25
com.tencent.qmdebugmodeopenner,4,1,0.25
com.tencent.qpaint,6,1,0.16666666666666666
com.tencent.qqcamera,1,0,0.0
com.tencent.qqgame,11,1,0.09090909090909091
com.tencent.qqgame.qqTexaswvga,4,1,0.25
com.tencent.qqgame.qqhlupwvga,15,3,0.2
com.tencent.qqgame.xq,24,9,0.375
com.tencent.qqgameqqzgxq,1,1,1.0
com.tencent.qqlite,9,2,0.2222222222222222
com.tencent.qqlive,1242,313,0.25201288244766507
com.tencent.qqlive.overlay,1,0,0.0
com.tencent.qqlive.player.meizu,12,3,0.25
com.tencent.qqlivekid,3,1,0.3333333333333333
com.tencent.qqlivexiaomi,21,1,0.047619047619047616
com.tencent.qqmusic,493,126,0.25557809330628806
com.tencent.qqmusic.samsung.fhd,1,1,1.0
com.tencent.qqpim,384,125,0.3255208333333333
com.tencent.qqpimsecure,398,105,0.2638190954773869
com.tencent.qqpimsecure.fastcleanshortcut,5,2,0.4
com.tencent.qqpimsecure.gameshortcut,1,0,0.0
com.tencent.qqpinyin,15,1,0.06666666666666667
com.tencent.qqsports,56,15,0.26785714285714285
com.tencent.qt.qtl,68,13,0.19117647058823528
com.tencent.qt.sns,17,2,0.11764705882352941
com.tencent.qvrplay,1,1,1.0
com.tencent.qznhbx,1,0,0.0
com.tencent.radio,21,5,0.23809523809523808
com.tencent.reading,166,38,0.2289156626506024
com.tencent.research.drop,6,1,0.16666666666666666
com.tencent.share1,1,1,1.0
com.tencent.shootgame,22,5,0.22727272727272727
com.tencent.speakskill,1,0,0.0
com.tencent.tencentscmj,4,1,0.25
com.tencent.tgclub,35,10,0.2857142857142857
com.tencent.tgp,11,2,0.18181818181818182
com.tencent.tgp.wzry,1,0,0.0
com.tencent.three.androidvideo,1,1,1.0
com.tencent.tim,37,8,0.21621621621621623
com.tencent.tmgp.AndroidAnimal,3,0,0.0
com.tencent.tmgp.AndroidClover,1,0,0.0
com.tencent.tmgp.MGCForAndroid,1,0,0.0
com.tencent.tmgp.NBA,8,3,0.375
com.tencent.tmgp.RunGame,2,0,0.0
com.tencent.tmgp.TCrossSGJQ,5,3,0.6
com.tencent.tmgp.amytencent,1,0,0.0
com.tencent.tmgp.awlzw2,2,0,0.0
com.tencent.tmgp.bairimeng.snake,1,1,1.0
com.tencent.tmgp.bleach00,1,0,0.0
com.tencent.tmgp.bridgeconstructormedieval,1,0,0.0
com.tencent.tmgp.bybs2,1,0,0.0
com.tencent.tmgp.bydr3dx,9,0,0.0
com.tencent.tmgp.bydrtx,1,1,1.0
com.tencent.tmgp.carrot3,8,1,0.125
com.tencent.tmgp.cf,94,27,0.2872340425531915
com.tencent.tmgp.com.outfit7.talkingtomgoldrun,3,1,0.3333333333333333
com.tencent.tmgp.cooeefish,1,0,0.0
com.tencent.tmgp.cqdjb.yd,1,1,1.0
com.tencent.tmgp.csjy,1,0,0.0
com.tencent.tmgp.ctr2,2,1,0.5
com.tencent.tmgp.dancingline,1,0,0.0
com.tencent.tmgp.daqing,1,0,0.0
com.tencent.tmgp.dd2,1,0,0.0
com.tencent.tmgp.ddtank,1,1,1.0
com.tencent.tmgp.dhqy.rww,1,0,0.0
com.tencent.tmgp.djls.gzyx,1,1,1.0
com.tencent.tmgp.dkm.zlz,1,0,0.0
com.tencent.tmgp.dragonball,1,1,1.0
com.tencent.tmgp.dragonnest,2,0,0.0
com.tencent.tmgp.dtszj,1,1,1.0
com.tencent.tmgp.dwby,1,0,0.0
com.tencent.tmgp.evol,1,0,0.0
com.tencent.tmgp.fengxianzn,1,0,0.0
com.tencent.tmgp.fishlordyyb,1,0,0.0
com.tencent.tmgp.fom,1,1,1.0
com.tencent.tmgp.giu1,1,1,1.0
com.tencent.tmgp.gjypol,1,0,0.0
com.tencent.tmgp.gods,1,0,0.0
com.tencent.tmgp.gsdzz,1,0,0.0
com.tencent.tmgp.gzbq.blqk,1,0,0.0
com.tencent.tmgp.happyfishs,1,1,1.0
com.tencent.tmgp.hhmj,1,0,0.0
com.tencent.tmgp.hlfxq,2,1,0.5
com.tencent.tmgp.hlnmqp,1,0,0.0
com.tencent.tmgp.hlpsz,7,1,0.14285714285714285
com.tencent.tmgp.hlxq,4,0,0.0
com.tencent.tmgp.hnmj,1,1,1.0
com.tencent.tmgp.huluwa,1,0,0.0
com.tencent.tmgp.hyxddjly,3,0,0.0
com.tencent.tmgp.jellyblast,1,0,0.0
com.tencent.tmgp.jgjj.caohua,3,0,0.0
com.tencent.tmgp.jnbg2,3,2,0.6666666666666666
com.tencent.tmgp.jxqy,4,1,0.25
com.tencent.tmgp.jzmj,1,0,0.0
com.tencent.tmgp.kof98,5,0,0.0
com.tencent.tmgp.krz,1,0,0.0
com.tencent.tmgp.kxdmj,1,0,0.0
com.tencent.tmgp.lbxxtgsj,1,0,0.0
com.tencent.tmgp.ledou.mhhy,2,0,0.0
com.tencent.tmgp.lhry,1,0,0.0
com.tencent.tmgp.lhsl,1,0,0.0
com.tencent.tmgp.llbydb,1,0,0.0
com.tencent.tmgp.mango.qq,1,1,1.0
com.tencent.tmgp.mhcs.cbq,1,1,1.0
com.tencent.tmgp.mhfy.xwxy,1,0,0.0
com.tencent.tmgp.mhxy.sqsy,1,0,0.0
com.tencent.tmgp.mhzxsy,2,0,0.0
com.tencent.tmgp.minitech.miniworld,4,0,0.0
com.tencent.tmgp.mjgameanhui3,3,1,0.3333333333333333
com.tencent.tmgp.mjgamebayizipai,1,0,0.0
com.tencent.tmgp.mjgameguangxi,4,0,0.0
com.tencent.tmgp.mjgameqinzhou,1,0,0.0
com.tencent.tmgp.mjgametaizhou,1,1,1.0
com.tencent.tmgp.mljz,1,0,0.0
com.tencent.tmgp.monsterblast,1,0,0.0
com.tencent.tmgp.p2y9y.muyingzs,1,0,0.0
com.tencent.tmgp.palol,1,0,0.0
com.tencent.tmgp.pubgm,61,16,0.26229508196721313
com.tencent.tmgp.pubgmhd,145,46,0.31724137931034485
com.tencent.tmgp.pvz2hdtxyyb,4,1,0.25
com.tencent.tmgp.pvz2tx,2,0,0.0
com.tencent.tmgp.qgwjd.caohua,1,0,0.0
com.tencent.tmgp.qjnn,3,2,0.6666666666666666
com.tencent.tmgp.qjzx.lwf,2,0,0.0
com.tencent.tmgp.qqhe,1,1,1.0
com.tencent.tmgp.qqx5,15,3,0.2
com.tencent.tmgp.qxyzphz2,1,1,1.0
com.tencent.tmgp.rollingsky,3,1,0.3333333333333333
com.tencent.tmgp.rovio.baba.kunlun,1,0,0.0
com.tencent.tmgp.rxcq,3,1,0.3333333333333333
com.tencent.tmgp.sbwwmj,1,1,1.0
com.tencent.tmgp.seal,3,0,0.0
com.tencent.tmgp.sealpre,1,0,0.0
com.tencent.tmgp.sgame,541,146,0.2698706099815157
com.tencent.tmgp.sgame.gl.vivo,1,0,0.0
com.tencent.tmgp.sgamece,1,1,1.0
com.tencent.tmgp.sgqyz,1,1,1.0
com.tencent.tmgp.shadowfight2wechatqq,1,1,1.0
com.tencent.tmgp.shchuangjian.blzz,1,0,0.0
com.tencent.tmgp.shenghewzcq,1,0,0.0
com.tencent.tmgp.smjy,1,0,0.0
com.tencent.tmgp.snk,1,0,0.0
com.tencent.tmgp.speedmobile,117,37,0.3162393162393162
com.tencent.tmgp.supercell.clashofclans,1,0,0.0
com.tencent.tmgp.supercell.clashroyale,1,0,0.0
com.tencent.tmgp.syhm,4,0,0.0
com.tencent.tmgp.tiles2,2,0,0.0
com.tencent.tmgp.tlmj,1,0,0.0
com.tencent.tmgp.tmsk.qj2,5,1,0.2
com.tencent.tmgp.tstl,4,1,0.25
com.tencent.tmgp.tt2kj.liuzhoumj,1,0,0.0
com.tencent.tmgp.ttmj,21,5,0.23809523809523808
com.tencent.tmgp.tuo3.metal.weixin,1,0,0.0
com.tencent.tmgp.tuyoo.fish,1,0,0.0
com.tencent.tmgp.twottddzzrb,1,0,0.0
com.tencent.tmgp.vdefense,1,0,0.0
com.tencent.tmgp.wansuiye,1,0,0.0
com.tencent.tmgp.wbdp,8,2,0.25
com.tencent.tmgp.wec,2,0,0.0
com.tencent.tmgp.weile.gymaj,3,2,0.6666666666666666
com.tencent.tmgp.weile.hebeimj,1,0,0.0
com.tencent.tmgp.weile.shanximaj,1,0,0.0
com.tencent.tmgp.wesix,2,0,0.0
com.tencent.tmgp.wjxx,2,0,0.0
com.tencent.tmgp.wkcsmj,1,0,0.0
com.tencent.tmgp.wrddz,1,0,0.0
com.tencent.tmgp.xishanju.mysy,1,1,1.0
com.tencent.tmgp.xjlkpy,1,0,0.0
com.tencent.tmgp.xxsy,1,0,0.0
com.tencent.tmgp.xymobile,2,0,0.0
com.tencent.tmgp.xytd.zy,1,1,1.0
com.tencent.tmgp.xyzxwyly,1,0,0.0
com.tencent.tmgp.yinhan.zmq,1,0,0.0
com.tencent.tmgp.ylm,3,1,0.3333333333333333
com.tencent.tmgp.yongyong.whcl,1,0,0.0
com.tencent.tmgp.yongyong.zjz,6,0,0.0
com.tencent.tmgp.yqqskp,1,0,0.0
com.tencent.tmgp.yummy2,1,0,0.0
com.tencent.tmgp.yxqzkp,1,0,0.0
com.tencent.tmgp.yys.zqb,1,0,0.0
com.tencent.tmgp.yzhlddz,1,0,0.0
com.tencent.tmgp.zhuxian,1,0,0.0
com.tencent.tmgp.zjhdjfyyszdb,1,1,1.0
com.tencent.tmgp.zlong,1,0,0.0
com.tencent.tmgp.zrddz.android,1,0,0.0
com.tencent.tmgp.zrjj,2,0,0.0
com.tencent.tmgp.ztj,4,2,0.5
com.tencent.tmgp.zzonline,1,0,0.0
com.tencent.token,162,33,0.2037037037037037
com.tencent.transfer,11,3,0.2727272727272727
com.tencent.tribe,17,2,0.11764705882352941
com.tencent.ttpic,97,19,0.1958762886597938
com.tencent.ttpic4huawei,22,6,0.2727272727272727
com.tencent.tv.qie,6,1,0.16666666666666666
com.tencent.tvoem,209,55,0.2631578947368421
com.tencent.txsk,2,0,0.0
com.tencent.unipay,5,3,0.6
com.tencent.update,17,6,0.35294117647058826
com.tencent.vt22,1,1,1.0
com.tencent.wegame.mangod,11,2,0.18181818181818182
com.tencent.weishi,3,1,0.3333333333333333
com.tencent.weishi.photo,7,3,0.42857142857142855
com.tencent.weread,23,7,0.30434782608695654
com.tencent.wework,50,12,0.24
com.tencent.wifimanager,165,38,0.23030303030303031
com.tencent.xiaodou,1,0,0.0
com.tencent.yzbaohelper2,1,1,1.0
com.tencent.zebra,31,7,0.22580645161290322
com.tencentx.mm.x01,1,0,0.0
com.tencentx.mm.x02,2,0,0.0
com.tenen.detectsys,1,0,0.0
com.tenen.lccoin,1,0,0.0
com.tenfunplay.trainconductor3,1,0,0.0
com.tengchong.juhuiwan,1,0,0.0
com.tengniu.p2p.tnp2p,1,0,0.0
com.tenpay.android,10,3,0.3
com.tenray.coolyou,1,0,0.0
com.test.LTEfunctionality,1,0,0.0
com.test.bolergame,1,0,0.0
com.test.qnsf.game,1,1,1.0
com.test.qykj.qyelectromobile,2,1,0.5
com.test.tiaodanbao,2,1,0.5
com.test720.zhonglianyigou,1,0,0.0
com.test720.zhonglianyigoumerchant,1,0,0.0
com.texas.sh2xclient,1,0,0.0
com.texas.shmxqlient,1,0,0.0
com.text.bluetoothpos,1,1,1.0
com.tf.sse,1,0,0.0
com.tf.xhxoyxmx,1,0,0.0
com.tft.qy,1,0,0.0
com.tfx.menghuan,2,0,0.0
com.tfx.tianyi,1,0,0.0
com.tfx.xingyou,2,1,0.5
com.tg.summerbuggyasphaltskymod,1,1,1.0
com.tgelec.aqsh,3,1,0.3333333333333333
com.tgelec.zhitianshi,2,1,0.5
com.thefair.newthefair.payment,1,1,1.0
com.thel,1,0,0.0
com.theotino.sztv,1,1,1.0
com.thering.loanmarket,67,21,0.31343283582089554
com.thestore.main,8,2,0.25
com.thindo.fmb,1,1,1.0
com.think.rdf,1,0,0.0
com.thinkive.investxdtx,1,0,0.0
com.thinkive.mobile.account_pa,1,0,0.0
com.thinkrace.FunKid,1,0,0.0
com.thinkrace.NewestGps2013_Baidu_xtqzx,1,0,0.0
com.thinksky.itools,1,0,0.0
com.thinkwage.xueli,1,0,0.0
com.thinkwage.zhengxin,13,0,0.0
com.thinkwage.zhengxin51,2,1,0.5
com.thinkwu.live,1,0,0.0
com.thinkyeah.galleryvault,1,0,0.0
com.thirteenmobile.org,1,0,0.0
com.three.minit.batteryresources,1,0,0.0
com.three.minit.minitbatterysettings,1,0,0.0
com.three.ttjt,8,2,0.25
com.three.zzxd,2,0,0.0
com.threegene.yeemiao,8,1,0.125
com.tiamaes.zhengzhouxing.activity,1,0,0.0
com.tiananruike.cowcow,1,0,0.0
com.tiananruike.nxs,4,0,0.0
com.tiancity.kart.nearme.gamecenter,1,1,1.0
com.tiancity.mxd.nearme.gamecenter,1,0,0.0
com.tianda.jinchengdai,1,0,0.0
com.tiandy.EasyCloud,1,0,0.0
com.tiange.hz.happy88,2,1,0.5
com.tiange.miaolive,1,0,0.0
com.tiange.multiwater,1,0,0.0
com.tianming.android.vertical_5dianzixiaozi,1,0,0.0
com.tianqi2345,14,2,0.14285714285714285
com.tianqi2345.overlay,1,0,0.0
com.tianqi2345white.doov,4,0,0.0
com.tianqismart.wjnh,1,0,0.0
com.tianqiwhite,2,1,0.5
com.tianqiyubao2345,4,2,0.5
com.tianque.clue.jiangsu,1,0,0.0
com.tianque.linkage,1,0,0.0
com.tianshen.cash,19,7,0.3684210526315789
com.tianshenwallet,1,0,0.0
com.tiantian.fjssz,1,0,0.0
com.tiantiankan.hanju,1,1,1.0
com.tiantiankan.ttkvod,4,1,0.25
com.tiantianxcn.ttx,1,0,0.0
com.tianxin.android.bjpk10,2,0,0.0
com.tianxing.uc,1,0,0.0
com.tianxingjian.screenshot,3,0,0.0
com.tianyancha.skyeye,19,2,0.10526315789473684
com.tianyancha.skyeyequery,1,0,0.0
com.tianyi.ddz.huawei,1,0,0.0
com.tianyi.kxddz.vivo,1,0,0.0
com.tianyu.live,1,1,1.0
com.tianyue.rourouqianbao,1,0,0.0
com.tiaooo.aaron,1,0,0.0
com.tienon.xmgjj.personal,1,1,1.0
com.tiexue.mobile.topnews,1,1,1.0
com.tieyou.bus.ark,4,0,0.0
com.tieyou.train.ark,21,6,0.2857142857142857
com.tima.android.afmpn,1,1,1.0
com.tima.carnet.m.main,1,0,0.0
com.timecash.inst,3,1,0.3333333333333333
com.timingbar.android,1,1,1.0
com.ting.mp3.android,4,1,0.25
com.tingguqinapp.android,1,0,0.0
com.tinno.gps,1,0,0.0
com.tiqiaa.icontrol,7,3,0.42857142857142855
com.tisson.smartgo,1,0,0.0
com.titan.jigsaw,1,0,0.0
com.titar.thomastoothbrush,1,0,0.0
com.tivola.horseworld.full.gp,1,0,0.0
com.tixa.enterclient1298,1,0,0.0
com.tixa.industry406,1,0,0.0
com.tjmilian.jryy,1,0,0.0
com.tjnit.gonghui,1,1,1.0
com.tjyd.qianlonggui,2,2,1.0
com.tking.rzyingyin,1,0,0.0
com.tkjprep.Febehteenaah,1,0,0.0
com.tkmj.game.max,1,0,0.0
com.tmall.mmaster,1,0,0.0
com.tmall.wireless,170,43,0.2529411764705882
com.tmbj.client,1,0,0.0
com.tmf.abcottdrmfree,1,0,0.0
com.tmri.app.main,186,51,0.27419354838709675
com.tmsk.shenhua.cmge.vivo,1,0,0.0
com.tn,1,0,0.0
com.tnscreen.main,3,1,0.3333333333333333
com.to8to.assistant.activity,1,0,0.0
com.to8to.housekeeper,1,0,0.0
com.toca.kitchen,1,0,0.0
com.togo.apps,2,0,0.0
com.tomato.joy.qmtyt.nearme.gamecenter,1,0,0.0
com.tomato.jz,1,0,0.0
com.tomatojoy.tcs.nearme.gamecenter,1,0,0.0
com.tomatojoy.zjt.nearme.gamecenter,1,0,0.0
com.tongbanjie.android,1,0,0.0
com.tongbo.ph,1,0,0.0
com.tongbu.tui.usbproxy,1,0,0.0
com.tongcheng.android,58,11,0.1896551724137931
com.tongle.dessertmake,1,0,0.0
com.tongle.paintingdragons,1,1,1.0
com.tonglu.app,1,0,0.0
com.tongniu.cashflowguide,1,1,1.0
com.tongniu.jinkadai,21,9,0.42857142857142855
com.tongniu.tongniudai,7,3,0.42857142857142855
com.tongqu.iceworld11,1,0,0.0
com.tongzhou.xiaoxue_yinyu_yinianji_xia,1,0,0.0
com.tongzhuo.tongzhuogame,29,4,0.13793103448275862
com.tonintech.android.xuzhou,1,0,0.0
com.toolwiz.batterymaster.htc,2,0,0.0
com.tophotapp.happytruck,1,0,0.0
com.topjohnwu.magisk,1,0,0.0
com.toprand.f9,2,0,0.0
com.topsky.kkol,1,0,0.0
com.topsthink.nltax,1,0,0.0
com.topwise.clockwidget,1,0,0.0
com.topwise.magicparticle,1,0,0.0
com.tortoisekungfu.shoudiantong,8,4,0.5
com.touchez.mossp.courierhelper,1,0,0.0
com.touchmedia.daolan,1,0,0.0
com.touchtech.bigfish,1,0,0.0
com.touchtech.klword,1,1,1.0
com.touchtype.swiftkey,1,0,0.0
com.touchtype.swiftkey.res.overlay,1,0,0.0
com.toujiang.bhcp,1,0,0.0
com.toujiang.dzcp,1,1,1.0
com.toujiang.lottery,4,1,0.25
com.touzhu.zcexpert,1,0,0.0
com.toycloud.watch2.Iflytek,1,0,0.0
com.tpad.app.car,1,1,1.0
com.tpad.change.unlock.bai2fu4mei3mi4ma3suo3op,1,0,0.0
com.tpad.change.unlock.content.ren2lian3shi2bie2,1,0,0.0
com.tplink.cloudrouter,16,3,0.1875
com.tplink.ipc,1,0,0.0
com.tps.shop,2,0,0.0
com.tps.tpslivevideo,1,0,0.0
com.tpw.SalesStatistics,1,0,0.0
com.tpw.android.widget,1,0,0.0
com.tpw.gesture,1,0,0.0
com.tpw.scrollscreenshot,1,0,0.0
com.tq.warandorder.jj,1,1,1.0
com.tqkj.calculator,1,0,0.0
com.tqkj.shenzhi,1,0,0.0
com.traceboard.hxy,1,0,0.0
com.trade.invest,2,0,0.0
com.traffic.handtrafficbible,3,0,0.0
com.traffic.panda,4,1,0.25
com.trafficctr.miui,2,0,0.0
com.transfar56.project.uc,1,0,0.0
com.travel.jtms,1,0,0.0
com.treasureapp.jidaidaikuan,1,1,1.0
com.treasureapp.miaodaikuan,1,0,0.0
com.treasureapp.niwodaikuan,1,1,1.0
com.treasureapp.yierjiu.heikadaikuan,1,1,1.0
com.treasureapp.yilinger.jidaidaikuantwo,1,1,1.0
com.treefinance.gongfudai,149,40,0.2684563758389262
com.treefinance.supermarket,4,1,0.25
com.treefinance.xiaoqidai,1,0,0.0
com.trf.reliabilitytest,1,0,0.0
com.triangle.citydriving,1,0,0.0
com.trident.hungerdating,1,0,0.0
com.trimanstudio.JetFlightSimulashi3d,1,1,1.0
com.trio.bikegame,1,0,0.0
com.tripadvisor.tripadvisor.daodao,2,1,0.5
com.tritonsfs.ruqi,3,0,0.0
com.truckhome.bbs,1,0,0.0
com.truedian.dragon,2,0,0.0
com.truestudio.ukuleletuner,1,0,0.0
com.trueu.tongcheng,1,1,1.0
com.trustonic.tuiservice,67,15,0.22388059701492538
com.ts.zys,1,1,1.0
com.tsingning.squaredance.paiwu,1,0,0.0
com.tst.tinsecret,2,1,0.5
com.tsxsdq.novel,1,0,0.0
com.tt.caipiao.pkg,2,1,0.5
com.ttdw.ppdw,1,0,0.0
com.tth.juhui,5,1,0.2
com.ttxw.vivo,1,0,0.0
com.ttyouqu.app,3,1,0.3333333333333333
com.tuan800.tao800,13,2,0.15384615384615385
com.tudou.android,50,12,0.24
com.tugouzhong.huizhifu,1,0,0.0
com.tugouzhong.micromall,2,0,0.0
com.tujia.hotel,3,0,0.0
com.tujia.merchant,2,0,0.0
com.tuliu.dam,1,1,1.0
com.tuliu.tuliuapp,1,0,0.0
com.tumblr,3,0,0.0
com.tuniu.app.ui,23,1,0.043478260869565216
com.tuniu.loan,12,5,0.4166666666666667
com.tuo3.hjdt.am,1,1,1.0
com.tupo.studygroup,1,0,0.0
com.turbochilli.rollingsky_cn.baidu,2,0,0.0
com.turbochilli.rollingsky_cn.huawei,2,0,0.0
com.turbochilli.rollingsky_cn.nearme.gamecenter,6,1,0.16666666666666666
com.turbochilli.rollingsky_cn.vivo,6,2,0.3333333333333333
com.turetop.weilinli_svs,2,0,0.0
com.tusuo.stds,1,0,0.0
com.tutao.picyoung,1,1,1.0
com.tutuera.bbc,1,1,1.0
com.tutuera.zhuishu,1,1,1.0
com.tuxing.app.home,1,1,1.0
com.tuyoo.djddz.vivo,1,0,0.0
com.tuyoo.doudizhu.bd,1,0,0.0
com.tuyoo.doudizhu.huawei,1,0,0.0
com.tuyoo.doudizhu.maintu,3,0,0.0
com.tuyoo.doudizhu.maintu.nearme.gamecenter,6,1,0.16666666666666666
com.tuyoo.fish.official,1,0,0.0
com.tuyoo.fish.oppo.bydzz.nearme.gamecenter,1,0,0.0
com.tuyoo.gomoku.qq,2,0,0.0
com.tuyoo.paohuzi.nearme.gamecenter,1,0,0.0
com.tuyoo.tudoudizhu.uc,1,1,1.0
com.tuyoo.xianlai.huanle,2,0,0.0
com.tvgame.mariobros,1,1,1.0
com.tvgame.supercontra,1,1,1.0
com.tvmining.yao8,3,1,0.3333333333333333
com.twitchyfinger.google.beaman,1,1,1.0
com.twitter.android,2,0,0.0
com.two.emergencylending,1,0,0.0
com.txeasy.shoudiantong,2,1,0.5
com.txfun,1,0,0.0
com.txy.anywhere,1,1,1.0
com.ty.firstlywallet,11,1,0.09090909090909091
com.tydic.nontax,1,0,0.0
com.tydic.o2o,1,0,0.0
com.tyhc.marketmanager,3,1,0.3333333333333333
com.tyj.leran,1,1,1.0
com.tylauncher.home,4,1,0.25
com.tylauncher.home.config,1,1,1.0
com.tylauncher.home.oppo,2,2,1.0
com.tymx.workhelp,1,1,1.0
com.tyun.project.app801,1,0,0.0
com.tyzhzxlmogjQQ2.multplugin000,1,0,0.0
com.tz.gjstz,1,0,0.0
com.tzj.wallet,1,0,0.0
com.u17.comic.phone,4,0,0.0
com.ubestkid.beilehu.android,5,1,0.2
com.ubgpsol.wtnnvhy,1,0,0.0
com.uc.addon.facebook,1,0,0.0
com.uc.addon.qrcodegenerator,1,0,0.0
com.uc.addon.translatoryd,1,0,0.0
com.uc.browser.hd,2,1,0.5
com.uc.infoflow,3,2,0.6666666666666666
com.uc108.mobile.ajhx.bd1,1,0,0.0
com.uc108.mobile.ezsk.qh360,1,0,0.0
com.uc108.mobile.gamecenter,9,6,0.6666666666666666
com.uc108.mobile.mgdd.nearme.gamecenter,1,0,0.0
com.uc108.mobile.mgde.bd1,1,1,1.0
com.uc108.mobile.mgde.mi,1,0,0.0
com.uc108.mobile.ncde,1,1,1.0
com.uc108.mobile.ncde.qihoo,1,0,0.0
com.uc108.mobile.qzsl,1,0,0.0
com.uc108.mobile.snda.vivo,1,0,0.0
com.uc108.mobile.wfbj.mi,1,0,0.0
com.uc108.mobile.wfbj.nearme.gamecenter,1,0,0.0
com.ucam.filters.forsamsung.fall,1,0,0.0
com.ucam.filters.forsamsung.fresh,3,1,0.3333333333333333
com.ucam.filters.forsamsung.memory,1,0,0.0
com.ucam.filters.forsamsung.sexylips,1,0,0.0
com.ucam.filters.forsamsung.sunshine,1,0,0.0
com.ucamera.ucam,1,0,0.0
com.ucar,1,1,1.0
com.ucar.app,10,4,0.4
com.ucardstore.Activity,1,0,0.0
com.ucf.creditloans,1,0,0.0
com.ucmobile.lite,5,1,0.2
com.ucredit.financial.android,157,43,0.27388535031847133
com.ucredit.paydayloan,17,7,0.4117647058823529
com.ude03.weixiao30,1,0,0.0
com.uei.quicksetsdk.huawei,8,3,0.375
com.uei.quicksetsdk.letv,20,9,0.45
com.uei.quicksetsdk.letvitwo,1,0,0.0
com.uei.quicksetsdk.mtkirmgr,1,1,1.0
com.uei.quicksetsdk.opposwirb,2,1,0.5
com.uenpay.jfqb,1,1,1.0
com.uenpay.jsd,3,0,0.0
com.uenpay.zgb,11,1,0.09090909090909091
com.ufclub.loan,13,5,0.38461538461538464
com.ufenqi.app,3,1,0.3333333333333333
com.ufenqi.bajieloan,17,3,0.17647058823529413
com.uh.rdsp,1,0,0.0
com.ui.usbhelper,10,3,0.3
com.uinpay.app.ddf,5,3,0.6
com.uinpay.app.oem1002,2,0,0.0
com.ule.poststore,2,0,0.0
com.ulic.misp,1,1,1.0
com.ulic.misp.asp,1,1,1.0
com.ultimavip.dit,105,31,0.29523809523809524
com.ultralisk.balala3.baidu,1,0,0.0
com.umaman.laiyifen,1,0,0.0
com.ume.appservice,1,0,0.0
com.ume.browser,2,0,0.0
com.umeox.capsule,1,0,0.0
com.umetrip.android.msky.app,9,2,0.2222222222222222
com.umpay.cardcreditep,5,0,0.0
com.umpay.qingdaonfc,2,1,0.5
com.umpay.upaycredit,2,1,0.5
com.unas.boo,1,0,0.0
com.uncardpay.uncardpay,1,0,0.0
com.uncleciba.brain2split.vivo,1,0,0.0
com.unetman.android.abook.rxdrd,1,0,0.0
com.unicom.gd.iot,2,2,1.0
com.unicom.gudong.client,1,1,1.0
com.unicom.wopay,6,4,0.6666666666666666
com.unicom.woshipin,11,3,0.2727272727272727
com.unicom.wotv,1,1,1.0
com.unicom.zing.qrgo,1,1,1.0
com.unicornhcht.hcht.unicornhcht.xgc,1,0,0.0
com.union.chunxian,13,2,0.15384615384615385
com.unionpay,54,16,0.2962962962962963
com.unionpay.tsmbleuniteservice,33,5,0.15151515151515152
com.unionpay.tsmservice,131,29,0.22137404580152673
com.unionpay.tsmservice.mi,75,16,0.21333333333333335
com.unionpay.uppay,10,0,0.0
com.unique.app,2,0,0.0
com.uniriho.szt,1,0,0.0
com.unis.mollyfantasy,1,0,0.0
com.unisolution.schoolpayment,1,0,0.0
com.unitv.unitvvplaayer,1,0,0.0
com.uniubi.attendance,1,0,0.0
com.uniware.driver,1,0,0.0
com.unking.assist,1,0,0.0
com.unking.weiguanai,1,0,0.0
com.unlockkeyguard,1,0,0.0
com.unovo.apartment.v2,1,0,0.0
com.up360.parents.android.activity,1,0,0.0
com.up366.mobile,1,0,0.0
com.ur.mh,8,2,0.25
com.uroad.carclub,6,1,0.16666666666666666
com.uroad.piaogen,1,0,0.0
com.uroad.shandonggst,1,0,0.0
com.uroad.yunnangst,1,1,1.0
com.usb.service,1,0,0.0
com.ushaqi.zhuishushenqi,29,7,0.2413793103448276
com.ushareit.cleanit,1,0,0.0
com.ushareit.lockit,1,0,0.0
com.ustwo.monumentvalleyzz,4,2,0.5
com.uthink.ring,1,0,0.0
com.utooo.android.cmcc.uu,2,0,0.0
com.utooo.huahualock.zte,1,0,0.0
com.utooo.ssknife.alarm,1,0,0.0
com.utooo.ssknife.ruler,1,0,0.0
com.uubee.ULife,2,1,0.5
com.uubee.sirbaylor,1,0,0.0
com.uucun50002148.android.cms,1,0,0.0
com.uugame.bmmj.wx,1,1,1.0
