,uid,bad_app_num
3901,2237952972628,124
3902,2237953276627,104
3903,2237953529690,94
3904,2237953744396,127
3905,2237953937627,19
3906,2237954107915,16
3907,2237954386240,48
3908,2237954605582,23
3909,2237954617696,118
3910,2237955010679,29
3911,2237956367527,32
3912,2237956525083,103
3913,2237956997780,142
3914,2237957801129,58
3915,2237957842963,48
3916,2237957844486,110
3917,2237957939290,126
3918,2237958360677,125
3919,2237958413156,126
3920,2237958610375,116
3921,2237958651748,106
3922,2237958944128,113
3923,2237959136929,103
3924,2237959895497,115
3925,2237960017237,123
3926,2237960500406,91
3927,2237960749157,41
3928,2237960943819,144
3929,2237961015410,21
3930,2237961283029,118
3931,2237961669269,143
3932,2237961802068,123
3933,2237961904065,139
3934,2237962018738,129
3935,2237962182951,115
3936,2237962217837,118
3937,2237962630046,134
3938,2237963227577,127
3939,2237963659932,122
3940,2237963783218,38
3941,2237963802434,103
3942,2237963947774,132
3943,2237964187415,121
3944,2237964203849,112
3945,2237964215516,27
3946,2237964229328,143
3947,2237965850345,32
3948,2237965916588,122
3949,2237966590197,21
3950,2237966677364,85
3951,2237967075489,123
3952,2237967719942,29
3953,2237968256365,30
3954,2237969293923,24
3955,2237969349403,139
3956,2237970122140,18
3957,2237970272371,18
3958,2237970433281,119
3959,2237970850609,45
3960,2237972381548,122
3961,2237973215374,128
3962,2237973413520,126
3963,2237973680617,120
3964,2237974512588,125
3965,2237974836666,81
3966,2237976031862,26
3967,2237976173556,108
3968,2237976632114,22
3969,2237977721476,114
3970,2237978005806,24
3971,2237978589450,119
3972,2237978856567,105
3973,2237979187975,13
3974,2237979602699,141
3975,2237980773532,126
3976,2237981892727,125
3977,2237982014356,144
3978,2237982471072,144
3979,2237982777758,43
3980,2237982928820,119
3981,2237985277704,129
3982,2237985472116,155
3983,2237986696925,96
3984,2237986958900,44
3985,2237988340639,135
3986,2237988431664,144
3987,2237988607004,118
3988,2237989014164,122
3989,2237989438247,119
3990,2237990979868,31
3991,2237993913763,113
3992,2237995620102,100
3993,2237995659669,36
3994,2237998788480,142
3995,2238001132288,106
3996,2238002316323,33
3997,2238010917791,81
3998,2238011131100,125
3999,2238011884702,16
4000,2238014366651,127
4001,2238015759451,136
4002,2238016162739,108
4003,2238016601728,23
4004,2238018561713,119
4005,2238018708533,147
4006,2238019115478,24
4007,2238019322055,140
4008,2238019361925,18
4009,2238019986034,136
4010,2238020199277,49
4011,2238020644725,131
4012,2238020793523,141
4013,2238022149642,127
4014,2238022656817,110
4015,2238022800640,51
4016,2238022842071,33
4017,2238022857223,13
4018,2238023406425,121
4019,2238024443405,129
4020,2238025092767,110
4021,2238025610711,117
4022,2238025969408,118
4023,2238026517475,62
4024,2238026637881,103
4025,2238026649038,99
4026,2238027066855,129
4027,2238027067579,20
4028,2238027083383,131
4029,2238027435707,82
4030,2238027773581,53
4031,2238028737942,19
4032,2238028824801,32
4033,2238029595945,100
4034,2238029884506,139
4035,2238030532877,128
4036,2238030883959,119
4037,2238031043539,126
4038,2238031390633,25
4039,2238031652099,135
4040,2238031727000,33
4041,2238031856527,52
4042,2238031952122,124
4043,2238032314525,61
4044,2238032471303,130
4045,2238032503866,124
4046,2238033397923,117
4047,2238033635555,48
4048,2238033703278,44
4049,2238033775090,124
4050,2238034303762,120
4051,2238034512425,100
4052,2238034585898,109
4053,2238034810347,114
4054,2238035316416,133
4055,2238036875032,55
4056,2238037518698,120
4057,2238037798770,107
4058,2238037854298,122
4059,2238038089660,24
4060,2238038482384,107
4061,2238038533127,21
4062,2238038792949,43
4063,2238038998814,25
4064,2238039306878,113
4065,2238039943524,147
4066,2238039976873,122
4067,2238040137242,137
4068,2238040232750,122
4069,2238040304525,28
4070,2238040540169,136
4071,2238040579509,12
4072,2238040854436,43
4073,2238041270672,116
4074,2238041334249,15
4075,2238041603968,155
4076,2238041908536,67
4077,2238041934397,34
4078,2238041997576,61
4079,2238042377816,113
4080,2238042482186,116
4081,2238042699385,119
4082,2238043282531,136
4083,2238043457460,110
4084,2238043599345,57
4085,2238043899154,100
4086,2238044213736,131
4087,2238044222433,22
4088,2238044401709,121
4089,2238044493303,118
4090,2238044801402,25
4091,2238045112813,119
4092,2238045162819,30
4093,2238045266095,131
4094,2238045349107,19
4095,2238045493923,17
4096,2238045534142,112
4097,2238045571596,127
4098,2238046150960,127
4099,2238046251752,142
4100,2238046455143,137
4101,2238046676320,29
4102,2238046740101,114
4103,2238046793414,122
4104,2238046834918,120
4105,2238046924852,28
4106,2238047245647,112
4107,2238047876209,20
4108,2238047897496,139
4109,2238048226602,71
4110,2238048667742,17
4111,2238049202508,32
4112,2238049632076,125
4113,2238050009023,109
4114,2238050032345,17
4115,2238050566911,119
4116,2238051267345,119
4117,2238051410033,128
4118,2238051769931,127
4119,2238052492065,139
4120,2238052725272,107
4121,2238052879728,105
4122,2238053123315,115
4123,2238053143136,24
4124,2238053714689,22
4125,2238053760726,120
4126,2238054065354,20
4127,2238054425784,121
4128,2238054510544,83
4129,2238054830509,123
4130,2238055110977,99
4131,2238055287706,147
4132,2238055463084,130
4133,2238055719137,104
4134,2238055921497,144
4135,2238056237384,109
4136,2238056698514,135
4137,2238056934460,24
4138,2238058053345,132
4139,2238058772799,13
4140,2238058905926,108
4141,2238061251830,129
4142,2238061274788,27
4143,2238062726353,108
4144,2238063213633,23
4145,2238063359691,122
4146,2238065188851,124
4147,2238066274930,108
4148,2238066626644,138
4149,2238067687875,131
4150,2238067749393,116
4151,2238067798302,140
4152,2238067952530,125
4153,2238068273019,36
4154,2238068729436,19
4155,2238068759110,117
4156,2238070797160,26
4157,2238072706617,32
4158,2238072745577,146
4159,2238075414315,20
4160,2238077904060,141
4161,2238082553805,28
4162,2238083130546,123
4163,2238083569132,22
4164,2238084485999,124
4165,2238084723631,91
4166,2238089072483,163
4167,2238096638047,93
4168,2238098671128,27
4169,2238100612108,140
4170,2238100793273,147
4171,2238101867519,126
4172,2238102601553,30
4173,2238103246915,28
4174,2238105249584,31
4175,2238105253943,24
4176,2238105429346,66
4177,2238107555686,130
4178,2238107687031,22
4179,2238107841137,130
4180,2238108305123,33
4181,2238110077455,19
4182,2238110321624,129
4183,2238110953768,143
4184,2238110954950,24
4185,2238111125237,28
4186,2238111280936,49
4187,2238111330447,27
4188,2238111395847,63
4189,2238111712564,103
4190,2238111734433,144
4191,2238112123365,116
4192,2238112420027,123
4193,2238112741930,124
4194,2238113336508,16
4195,2238113630267,118
4196,2238114068492,111
4197,2238114126266,127
4198,2238114274397,119
4199,2238114999150,139
4200,2238115828136,20
4201,2238115905485,83
4202,2238116315682,130
4203,2238116627376,71
4204,2238116768139,119
4205,2238117137013,158
4206,2238117334472,108
4207,2238118111943,139
4208,2238118153353,126
4209,2238118359648,144
4210,2238118504730,45
4211,2238118718033,118
4212,2238118966832,131
4213,2238119350947,127
4214,2238120749020,119
4215,2238121043692,128
4216,2238121666171,137
4217,2238121951363,19
4218,2238122706784,132
4219,2238123112617,130
4220,2238123800240,120
4221,2238123897808,119
4222,2238124388482,119
4223,2238124694246,115
4224,2238125298248,112
4225,2238125395715,134
4226,2238125559434,43
4227,2238125664468,89
4228,2238125711757,27
4229,2238127401458,116
4230,2238127655860,107
4231,2238127987610,82
4232,2238128111405,132
4233,2238128617620,132
4234,2238128639376,122
4235,2238128947168,103
4236,2238128959660,120
4237,2238129041488,20
4238,2238129309530,99
4239,2238129948633,130
4240,2238130177294,110
4241,2238130267198,122
4242,2238130536850,18
4243,2238130571658,116
4244,2238130659803,108
4245,2238131124958,115
4246,2238131549413,121
4247,2238132030460,115
4248,2238132222995,124
4249,2238132524961,116
4250,2238133357157,48
4251,2238133597006,135
4252,2238133995086,119
4253,2238135432096,133
4254,2238135476466,120
4255,2238135748328,139
4256,2238136621708,121
4257,2238136706610,123
4258,2238136764859,149
4259,2238137222459,132
4260,2238137850476,113
4261,2238137856256,13
4262,2238137886132,119
4263,2238138406969,117
4264,2238138489400,86
4265,2238138658512,31
4266,2238138833356,116
4267,2238139074181,123
4268,2238139829279,89
4269,2238139852139,132
4270,2238140063437,128
4271,2238140981025,120
4272,2238140997084,43
4273,2238142181558,57
4274,2238142869397,102
4275,2238143131552,119
4276,2238143773881,30
4277,2238144279724,129
4278,2238145120273,150
4279,2238145486305,29
4280,2238145903411,105
4281,2238146755861,129
4282,2238147226601,117
4283,2238147753582,19
4284,2238148933699,123
4285,2238149635953,130
4286,2238150169134,30
4287,2238150782184,128
4288,2238150788392,117
4289,2238150821468,135
4290,2238150942686,112
4291,2238151204676,30
4292,2238151280782,44
4293,2238152685189,127
4294,2238152735783,118
4295,2238153789770,50
4296,2238154156331,107
4297,2238156517789,25
4298,2238156556446,34
4299,2238157125031,120
4300,2238157727184,121
4301,2238159232855,57
4302,2238159243681,117
4303,2238159376220,127
4304,2238161288858,17
4305,2238161637024,38
4306,2238162253027,101
4307,2238163443975,60
4308,2238164797360,39
4309,2238165885727,138
4310,2238166930093,26
4311,2238168558382,113
4312,2238169275466,127
4313,2238169318487,121
4314,2238170044409,17
4315,2238170909599,131
4316,2238173092192,10
4317,2238174163044,118
4318,2238180061640,18
4319,2238180082652,130
4320,2238185914663,31
4321,2238187882589,99
4322,2238188372205,123
4323,2238188412904,77
4324,2238190261027,125
4325,2238191222029,18
4326,2238191223775,117
4327,2238192335701,130
4328,2238193946102,130
4329,2238194850078,22
4330,2238194871320,100
4331,2238194909203,136
4332,2238195126559,106
4333,2238195861539,140
4334,2238196237183,136
4335,2238196503622,129
4336,2238196584148,110
4337,2238197282223,133
4338,2238197587968,23
4339,2238197982179,122
4340,2238198569750,58
4341,2238198576497,119
4342,2238198654541,26
4343,2238199108272,30
4344,2238199108835,46
4345,2238199261610,119
4346,2238199598016,67
4347,2238199752554,121
4348,2238199935210,93
4349,2238200620062,126
4350,2238201645747,105
4351,2238201923354,118
4352,2238202069435,114
4353,2238202536115,94
4354,2238202860755,40
4355,2238203402896,134
4356,2238203516557,114
4357,2238203888089,30
4358,2238204331015,121
4359,2238204716365,122
4360,2238204963838,75
4361,2238205013962,33
4362,2238205354869,113
4363,2238205536065,20
4364,2238205868805,127
4365,2238206121916,31
4366,2238206492441,134
4367,2238206672463,80
4368,2238206777122,145
4369,2238206935649,28
4370,2238207361037,144
4371,2238208001727,116
4372,2238208506723,112
4373,2238208552320,92
4374,2238208578583,119
4375,2238208712886,131
4376,2238208886346,112
4377,2238208947687,123
4378,2238209111935,115
4379,2238210100937,126
4380,2238210242112,119
4381,2238210907801,33
4382,2238211227882,115
4383,2238211489465,127
4384,2238211719267,89
4385,2238211753032,122
4386,2238211841453,20
4387,2238211967791,133
4388,2238211977033,130
4389,2238213060999,140
4390,2238213164683,22
4391,2238213198822,122
4392,2238214743712,135
4393,2238214752771,115
4394,2238215468471,120
4395,2238216235838,116
4396,2238217608433,125
4397,2238218100391,32
4398,2238218125242,130
4399,2238218660097,151
4400,2238219263189,122
4401,2238219677303,108
4402,2238220802104,77
4403,2238220819948,114
4404,2238221020650,20
4405,2238221337735,96
4406,2238221761825,12
4407,2238221884723,116
4408,2238222512399,98
4409,2238223309240,26
4410,2238224379416,110
4411,2238224570787,32
4412,2238224978704,128
4413,2238225199515,138
4414,2238225384042,123
4415,2238225396979,43
4416,2238227036073,23
4417,2238227527647,25
4418,2238227748635,117
4419,2238228069861,140
4420,2238228659609,116
4421,2238228869465,125
4422,2238229144727,125
4423,2238229254816,125
4424,2238229567743,113
4425,2238230033500,20
4426,2238230382203,106
4427,2238230408999,131
4428,2238230413427,113
4429,2238230920799,131
4430,2238231284113,118
4431,2238231321432,79
4432,2238231868643,29
4433,2238232136889,27
4434,2238232785866,105
4435,2238232817269,114
4436,2238233692465,118
4437,2238235232847,117
4438,2238235410068,124
4439,2238237946381,113
4440,2238238731126,99
4441,2238240335384,36
4442,2238240603728,129
4443,2238240654694,133
4444,2238241382828,34
4445,2238241463104,18
4446,2238241852657,125
4447,2238242378770,132
4448,2238242955205,116
4449,2238243409339,52
4450,2238244806109,75
4451,2238245072563,15
4452,2238246033840,26
4453,2238246453279,129
4454,2238246639432,49
4455,2238247309648,116
4456,2238247433051,23
4457,2238252027645,108
4458,2238257876426,111
4459,2238262486910,97
4460,2238264022936,36
4461,2238275085761,133
4462,2238275413733,117
4463,2238275949166,20
4464,2238276101082,16
4465,2238276475843,123
4466,2238276792751,114
4467,2238276860770,110
4468,2238277501203,41
4469,2238277749367,109
4470,2238278226318,122
4471,2238278949200,126
4472,2238279223934,22
4473,2238279596156,28
4474,2238279705068,129
4475,2238280599449,131
4476,2238280859352,142
4477,2238281177003,19
4478,2238281523758,37
4479,2238282092445,126
4480,2238282269566,125
4481,2238283727583,123
4482,2238283967459,122
4483,2238283988337,102
4484,2238284246497,128
4485,2238285006794,120
4486,2238285772278,119
4487,2238286078476,33
4488,2238286217874,22
4489,2238286270088,24
4490,2238286370428,98
4491,2238287193995,128
4492,2238287267369,117
4493,2238287782525,143
4494,2238288002775,132
4495,2238288061701,15
4496,2238288196431,148
4497,2238288988628,126
4498,2238289067355,122
4499,2238289421527,81
4500,2238289979933,133
4501,2238290259796,131
4502,2238290590707,13
4503,2238291294746,103
4504,2238291315416,120
4505,2238291335469,19
4506,2238291784142,135
4507,2238292283284,115
4508,2238292365331,43
4509,2238292839773,84
4510,2238292958259,110
4511,2238292967271,124
4512,2238293549512,132
4513,2238293770892,24
4514,2238293972399,27
4515,2238294233614,104
4516,2238294460906,16
4517,2238294461770,82
4518,2238294499557,26
4519,2238294502038,25
4520,2238294807692,15
4521,2238294921185,112
4522,2238295150996,37
4523,2238295162937,79
4524,2238295198827,124
4525,2238295236057,28
4526,2238295561292,117
4527,2238295773544,119
4528,2238296585856,131
4529,2238296804975,101
4530,2238296942809,114
4531,2238296947736,118
4532,2238297216846,22
4533,2238297348280,112
4534,2238298180245,119
4535,2238298243191,141
4536,2238298464384,13
4537,2238298486707,122
4538,2238298754461,119
4539,2238299317648,122
4540,2238299458412,131
4541,2238300180687,31
4542,2238300425382,74
4543,2238300736360,45
4544,2238300929930,128
4545,2238301024801,120
4546,2238301182787,127
4547,2238301415931,118
4548,2238301477608,133
4549,2238301619521,118
4550,2238301658179,126
4551,2238301785747,16
4552,2238301887494,127
4553,2238302665078,115
4554,2238302765685,121
4555,2238302876315,23
4556,2238302919714,111
4557,2238302936313,22
4558,2238303410837,29
4559,2238303676717,55
4560,2238303693644,35
4561,2238304466805,139
4562,2238304894726,28
4563,2238305077133,24
4564,2238305643220,74
4565,2238305964424,117
4566,2238306412464,125
4567,2238306464883,124
4568,2238306538245,131
4569,2238307130573,15
4570,2238307832646,21
4571,2238308110433,28
4572,2238308655781,26
4573,2238308672359,128
4574,2238308990364,33
4575,2238309258090,120
4576,2238309551524,32
4577,2238310868203,14
4578,2238310956587,132
4579,2238311172549,8
4580,2238311219189,132
4581,2238311346982,77
4582,2238311433978,94
4583,2238311460773,144
4584,2238312005413,129
4585,2238312555357,36
4586,2238313087745,39
4587,2238313181236,14
4588,2238313281342,36
4589,2238314765925,136
4590,2238315222939,24
4591,2238315394785,109
4592,2238315888369,34
4593,2238315893522,113
4594,2238316383009,25
4595,2238317180537,13
4596,2238318102428,18
4597,2238318125457,113
4598,2238318525076,140
4599,2238319142596,103
4600,2238319418688,117
4601,2238319712787,44
4602,2238320117223,115
4603,2238320947365,40
4604,2238321101190,30
4605,2238322351804,140
4606,2238323031651,118
4607,2238326898852,117
4608,2238329244027,123
4609,2238329463906,17
4610,2238332269241,128
4611,2238333661822,137
4612,2238334002711,112
4613,2238334412965,118
4614,2238334653437,125
4615,2238335313763,18
4616,2238337025725,87
4617,2238339974069,21
4618,2238340706572,121
4619,2238341554614,119
4620,2238343569514,124
4621,2238343669538,20
4622,2238345701617,60
4623,2238351407213,151
4624,2238352741964,126
4625,2238361100306,20
4626,2238361448149,144
4627,2238363473769,28
4628,2238364996039,128
4629,2238366112740,24
4630,2238367302839,89
4631,2238367612055,98
4632,2238368431619,80
4633,2238368786383,13
4634,2238369204690,123
4635,2238370334727,100
4636,2238371417641,28
4637,2238371436347,29
4638,2238372784033,120
4639,2238373263325,136
4640,2238373511011,42
4641,2238373691295,36
4642,2238374370437,16
4643,2238374486344,119
4644,2238375297478,87
4645,2238375632309,46
4646,2238375656427,13
4647,2238375821735,26
4648,2238377214267,113
4649,2238378433325,126
4650,2238378683355,124
4651,2238380013533,51
4652,2238381592827,119
4653,2238382264883,34
4654,2238382725119,31
4655,2238382877334,26
4656,2238383352020,27
4657,2238383642213,34
4658,2238384182492,85
4659,2238384206613,26
4660,2238384255921,122
4661,2238384499420,109
4662,2238384708943,133
4663,2238385253811,112
4664,2238386338306,38
4665,2238387037957,79
4666,2238387173272,48
4667,2238387566456,116
4668,2238387672817,136
4669,2238387757212,19
4670,2238388013130,38
4671,2238388152068,32
4672,2238388783122,138
4673,2238389144780,80
4674,2238389366621,109
4675,2238390265355,130
4676,2238390412681,132
4677,2238391239673,123
4678,2238391872784,32
4679,2238392070140,19
4680,2238392357397,59
4681,2238392505513,135
4682,2238392967369,117
4683,2238393650119,132
4684,2238394550006,27
4685,2238394779824,30
4686,2238395138747,121
4687,2238396735400,114
4688,2238397845752,130
4689,2238398016123,115
4690,2238398092739,34
4691,2238398579885,127
4692,2238398651293,120
4693,2238398703542,103
4694,2238398737881,116
4695,2238399141278,101
4696,2238399223231,84
4697,2238400409928,131
4698,2238400619363,127
4699,2238400688466,139
4700,2238402982860,119
4701,2238403067656,126
4702,2238403088746,128
4703,2238403378905,19
4704,2238403591312,119
4705,2238403713424,137
4706,2238403996853,115
4707,2238405295993,23
4708,2238405467553,11
4709,2238406087231,135
4710,2238408184491,112
4711,2238408842679,120
4712,2238409532836,116
4713,2238409580451,155
4714,2238410044053,36
4715,2238410368163,111
4716,2238411276396,105
4717,2238412858875,132
4718,2238413270004,102
4719,2238413597348,134
4720,2238413612388,19
4721,2238414263263,40
4722,2238414283785,107
4723,2238415565259,28
4724,2238415576446,18
4725,2238417583639,16
4726,2238418929911,142
4727,2238420069396,120
4728,2238421736295,140
4729,2238423618195,123
4730,2238425277848,37
4731,2238425724812,124
4732,2238426014794,119
4733,2238429680874,122
4734,2238435009896,124
4735,2238445015241,80
4736,2238448915505,22
4737,2238449570345,120
4738,2238449748589,89
4739,2238450937019,130
4740,2238451708301,12
4741,2238451738678,117
4742,2238452208127,98
4743,2238452249396,104
4744,2238453787453,120
4745,2238454009464,27
4746,2238454412680,114
4747,2238455104516,14
4748,2238455724270,120
4749,2238456031872,20
4750,2238456633884,139
4751,2238457603233,110
4752,2238457815041,123
4753,2238457832790,124
4754,2238457851455,142
4755,2238459325504,121
4756,2238460204939,25
4757,2238460288494,129
4758,2238460315882,116
4759,2238460511484,34
4760,2238460904241,102
4761,2238461041773,132
4762,2238461293446,34
4763,2238461781190,122
4764,2238461886940,121
4765,2238461982283,25
4766,2238463086952,119
4767,2238463719368,115
4768,2238464250701,24
4769,2238464873843,125
4770,2238465125012,142
4771,2238466479013,121
4772,2238466490634,34
4773,2238466703594,14
4774,2238466774371,18
4775,2238467422484,117
4776,2238467429915,134
4777,2238468456905,121
4778,2238468493556,121
4779,2238469142966,32
4780,2238469888443,89
4781,2238470214247,102
4782,2238470464933,122
4783,2238470573378,18
4784,2238470620848,83
4785,2238470667938,106
4786,2238470855046,106
4787,2238471120472,50
4788,2238471402059,26
4789,2238471599574,121
4790,2238471742190,122
4791,2238472580590,38
4792,2238472773466,51
4793,2238472843238,121
4794,2238472979557,98
4795,2238473325742,122
4796,2238473923285,135
4797,2238474148255,73
4798,2238474206041,131
4799,2238474264259,130
4800,2238474321416,122
4801,2238474384530,83
4802,2238474464615,139
4803,2238475336583,13
4804,2238475497784,19
4805,2238475759447,80
4806,2238475775240,118
4807,2238477042412,128
4808,2238477432989,33
4809,2238477869749,125
4810,2238477953709,80
4811,2238477973045,102
4812,2238478702075,45
4813,2238479773406,75
4814,2238480211534,123
4815,2238480537410,139
4816,2238482009633,20
4817,2238482599744,29
4818,2238482829129,135
4819,2238483115772,137
4820,2238484106017,93
4821,2238485797604,133
4822,2238485889477,110
4823,2238486605490,147
4824,2238486700557,38
4825,2238487421743,130
4826,2238487616548,40
4827,2238487626546,130
4828,2238488481562,128
4829,2238488833131,29
4830,2238490049204,80
4831,2238490310864,37
4832,2238491581922,25
4833,2238491616913,137
4834,2238492063063,84
4835,2238492742547,27
4836,2238493142617,26
4837,2238493391545,16
4838,2238493490101,19
4839,2238494363887,71
4840,2238494845827,23
4841,2238495904200,137
4842,2238496237679,19
4843,2238496387442,23
4844,2254037321247873,124
